"estado","latitud","longitud","año","mes","hora_del_dia","precipitacion","temperatura","humedad","viento_n","viento_e","radiacion_corta","radiacion_larga","sin_hora","cos_hora","sin_dia","cos_dia"
"Alabama",32.318231,-86.902298,2024,2,21,2.58958333333333,292.605,0.0105065166666667,-0.746666666666667,2.19166666666667,248.3895,360.965,-0.707106781186548,0.707106781186547,0.665992222148269,0.7340309483502
"Alabama",32.318231,-86.902298,2024,2,22,3.98994,290.74,0.0097529,-2.15,2.148,154.0802,355.738,-0.5,0.866025403784438,0.669464754370927,0.728616286288085
"Alabama",32.318231,-86.902298,2024,2,23,2.541975,289.125,0.00915295,-2.8575,0.1675,47.404,353.2525,-0.258819045102522,0.965925826289068,0.668220038255422,0.726188769359329
"Alabama",32.318231,-86.902298,2024,3,12,0.332766666666667,287.346666666667,0.0096922,-0.636666666666667,-0.0666666666666666,8.246,372.44,1.22460635382238e-16,-1,0.985305137695346,0.15821387578134
"Alabama",32.318231,-86.902298,2024,3,13,2.355925,287.71,0.009676575,1.675,-1.12,85.81475,372.8925,-0.258819045102521,-0.965925826289068,0.93511327138273,0.312928872957562
"Alabama",32.318231,-86.902298,2024,3,14,1.39975,288.848333333333,0.0100769166666667,0.788333333333333,-1.185,171.434,371.438333333333,-0.5,-0.866025403784439,0.96197516568032,0.234468545741967
"Alabama",32.318231,-86.902298,2024,3,15,3.22908,290.06,0.01067762,0.916,-0.754,280.2226,377.352,-0.707106781186547,-0.707106781186548,0.958378805941748,0.235961344805941
"Alabama",32.318231,-86.902298,2024,3,16,4.1602,290.5675,0.011162175,1.795,-0.5375,274.66175,391.96,-0.866025403784438,-0.5,0.948642264150146,0.276677898532907
"Alabama",32.318231,-86.902298,2024,3,17,1.781075,291.0975,0.01136575,1.3375,-0.345,300.93525,391.96,-0.965925826289068,-0.258819045102521,0.948642264150146,0.276677898532907
"Alabama",32.318231,-86.902298,2024,3,18,1.96414,292.734,0.0118319,-0.126,0.906,404.4518,385.074,-1,-1.83690953073357e-16,0.944422148035956,0.296086261784419
"Alabama",32.318231,-86.902298,2024,3,19,1.71014,293.144,0.01194152,2.408,-0.774,348.7108,394.978,-0.965925826289068,0.25881904510252,0.943108068863444,0.299268408732483
"Alabama",32.318231,-86.902298,2024,3,20,1.52984,294.696,0.01246828,2.958,-1.352,319.925,400.274,-0.866025403784439,0.5,0.923850443564457,0.368548333117487
"Alabama",32.318231,-86.902298,2024,3,21,2.16283333333333,295.38,0.0124485666666667,2.67333333333333,-0.366666666666667,286.570166666667,390.991666666667,-0.707106781186548,0.707106781186547,0.915857320494421,0.387541567891443
"Alabama",32.318231,-86.902298,2024,3,22,4.36953333333333,294.755,0.01254575,2.48333333333333,-0.54,182.882833333333,390.995,-0.5,0.866025403784438,0.915857320494421,0.387541567891443
"Alabama",32.318231,-86.902298,2024,3,23,3.97675,295.08,0.013552475,3.9475,-1.16,75.4425,402.0625,-0.258819045102522,0.965925826289068,0.912297073992694,0.399972985872875
"Alabama",32.318231,-86.902298,2024,4,12,0.7056,285.35,0.0084245,-6.4,0.82,31.234,370.26,1.22460635382238e-16,-1,0.936881346295432,-0.349647455251228
"Alabama",32.318231,-86.902298,2024,4,13,0.0948333333333333,288.893333333333,0.0102209666666667,-2.73333333333333,1.95666666666667,120.954,374.4,-0.258819045102521,-0.965925826289068,0.935822460196596,-0.295665836667573
"Alabama",32.318231,-86.902298,2024,4,14,1.1738,290.155,0.0108827,-1.79,0.58,211.166,385.445,-0.5,-0.866025403784439,0.904293832502377,-0.419838060840144
"Alabama",32.318231,-86.902298,2024,4,15,0.2564,284.83,0.0076119,-6.03,0.85,149.204,365.56,-0.707106781186547,-0.707106781186548,0.936881346295432,-0.349647455251228
"Alabama",32.318231,-86.902298,2024,4,16,0.3906,291.92,0.0112988,-5.27,0.18,395.0105,383.15,-0.866025403784438,-0.5,0.939821244842926,-0.341558117084708
"Alabama",32.318231,-86.902298,2024,4,17,3e-04,299.51,0.0149924,-3.59,-1.32,672.642,400.74,-0.965925826289068,-0.258819045102521,0.942761143390421,-0.333468778918187
"Alabama",32.318231,-86.902298,2024,4,18,0.3818,298.89,0.0136323,8.71,-5.36,388.151,420.69,-1,-1.83690953073357e-16,0.98594814996383,-0.167051625502119
"Alabama",32.318231,-86.902298,2024,4,19,1.15875,299.35,0.0144865,3.12,-3.025,480.9865,418.085,-0.965925826289068,0.25881904510252,0.964354646677126,-0.250260202210153
"Alabama",32.318231,-86.902298,2024,4,20,1.56145,298.365,0.01347485,3.65,-2.96,423.03475,409.7525,-0.866025403784439,0.5,0.977125236895012,-0.195897627324789
"Alabama",32.318231,-86.902298,2024,4,21,3.179825,298.385,0.013681475,3.72,-2.435,333.9735,412.87,-0.707106781186548,0.707106781186547,0.977125236895012,-0.195897627324789
"Alabama",32.318231,-86.902298,2024,4,22,2.004825,297.655,0.013828425,3.4075,-2.3325,223.6765,412.87,-0.5,0.866025403784438,0.977125236895012,-0.195897627324789
"Alabama",32.318231,-86.902298,2024,4,23,0.8065,297.145,0.014222175,5.0375,-1.41,123.375,410.38,-0.258819045102522,0.965925826289068,0.991321521219246,-0.120060508806969
"Alabama",32.318231,-86.902298,2024,5,11,0.171225,294.52,0.014774225,0.9175,-0.98,5.444,395.8825,0.258819045102521,-0.965925826289068,0.748759283545332,-0.660675480392811
"Alabama",32.318231,-86.902298,2024,5,12,0.257375,294.505,0.014832475,2.0225,-0.8075,112.971,414.9875,1.22460635382238e-16,-1,0.694935588806116,-0.7098421493896
"Alabama",32.318231,-86.902298,2024,5,13,1.89098,295.546,0.01491762,1.614,-0.71,210.7242,411.782,-0.258819045102521,-0.965925826289068,0.659160949248064,-0.739183918691881
"Alabama",32.318231,-86.902298,2024,5,14,3.450525,295.91,0.0146966,1.6525,-1.3225,301.49375,410.65,-0.5,-0.866025403784439,0.684053870957535,-0.716787376571225
"Alabama",32.318231,-86.902298,2024,5,15,2.0782,296.33,0.01449612,1.248,-0.482,341.9754,416.322,-0.707106781186547,-0.707106781186548,0.69777646227243,-0.70511021819659
"Alabama",32.318231,-86.902298,2024,5,16,2.615125,296.5175,0.014763225,1.165,-0.1225,375.73925,417.7675,-0.866025403784438,-0.5,0.743204980086574,-0.667250023770486
"Alabama",32.318231,-86.902298,2024,5,17,3.658075,298.9175,0.0161193,1.97,0.3525,589.324,419.9125,-0.965925826289068,-0.258819045102521,0.725231625572826,-0.685773145499369
"Alabama",32.318231,-86.902298,2024,5,18,1.19958571428571,300.785714285714,0.0156216714285714,0.745714285714286,0.974285714285714,620.287571428571,429.98,-1,-1.83690953073357e-16,0.691122930511599,-0.711085542272224
"Alabama",32.318231,-86.902298,2024,5,19,0.947725,303.885,0.017905625,1.8725,2.1475,594.7515,447.525,-0.965925826289068,0.25881904510252,0.659209651343061,-0.74087757518804
"Alabama",32.318231,-86.902298,2024,5,20,2.72315,303.1975,0.017014575,1.8275,1.435,492.96175,446.4375,-0.866025403784439,0.5,0.666752485078384,-0.730401238844558
"Alabama",32.318231,-86.902298,2024,5,21,6.03,302.25,0.0171029333333333,2.82333333333333,0.373333333333333,327.190333333333,441.793333333333,-0.707106781186548,0.707106781186547,0.70247355930112,-0.697611622734576
"Alabama",32.318231,-86.902298,2024,5,22,1.72446666666667,302.586666666667,0.0182778666666667,1.61,1.33333333333333,284.167,438.3,-0.5,0.866025403784438,0.613551913863209,-0.786151410367771
"Alabama",32.318231,-86.902298,2024,5,23,0.479925,302.55,0.0173491,1.6475,0.3375,196.6135,435.52,-0.258819045102522,0.965925826289068,0.623466346375372,-0.759366723548409
"Alabama",32.318231,-86.902298,2024,6,11,1.2013,296.17,0.0161161,3.65,-1.38,25.4605,400.635,0.258819045102521,-0.965925826289068,0.447814332962156,-0.893090930790904
"Alabama",32.318231,-86.902298,2024,6,12,0.456433333333333,296.406666666667,0.0162549666666667,3.04666666666667,-1.07,139.673333333333,413.283333333333,1.22460635382238e-16,-1,0.440209668631289,-0.897125017157735
"Alabama",32.318231,-86.902298,2024,6,13,0.7003,297.543333333333,0.0166909666666667,3.25333333333333,-0.69,250.348666666667,413.28,-0.258819045102521,-0.965925826289068,0.440209668631289,-0.897125017157735
"Alabama",32.318231,-86.902298,2024,6,14,0.01315,299.945,0.018299375,2.96,-0.2975,343.11475,428.3175,-0.5,-0.866025403784439,0.266488571801117,-0.942955247260222
"Alabama",32.318231,-86.902298,2024,6,15,0.413983333333333,300.941666666667,0.0182808666666667,2.785,0.863333333333333,491.5255,440.26,-0.707106781186547,-0.707106781186548,0.263613781848366,-0.943206019424655
"Alabama",32.318231,-86.902298,2024,6,16,0.52965,301.4225,0.017889125,3.1075,0.945,561.10875,438.1375,-0.866025403784438,-0.5,0.245415095879309,-0.946008511141045
"Alabama",32.318231,-86.902298,2024,6,17,0.00483333333333333,303.67,0.0182287333333333,1.34666666666667,-0.163333333333333,671.056333333333,440.056666666667,-0.965925826289068,-0.258819045102521,0.0885994344394962,-0.993853825585327
"Alabama",32.318231,-86.902298,2024,6,18,0.31045,303.175,0.017066925,2.3825,-0.9825,710.952,442.2825,-1,-1.83690953073357e-16,0.275303422969252,-0.942389450966482
"Alabama",32.318231,-86.902298,2024,6,19,0.29775,303.455,0.0169888,2.515,-0.8275,676.9165,442.28,-0.965925826289068,0.25881904510252,0.275303422969252,-0.942389450966482
"Alabama",32.318231,-86.902298,2024,6,20,0.0127,304.64,0.0177699666666667,2.25,1.40333333333333,555.670333333333,454.89,-0.866025403784439,0.5,0.159398877349095,-0.970371840527823
"Alabama",32.318231,-86.902298,2024,6,21,0.160957142857143,305.93,0.0178448714285714,3.31,1.25428571428571,483.592142857143,455.175714285714,-0.707106781186548,0.707106781186547,0.195775352055401,-0.965919274731996
"Alabama",32.318231,-86.902298,2024,6,22,0.650866666666667,304.62,0.0178757333333333,3.43666666666667,0.45,342.131333333333,452.438333333333,-0.5,0.866025403784438,0.289730342100179,-0.941135854940716
"Alabama",32.318231,-86.902298,2024,6,23,0.78175,303.7775,0.0188333,2.4725,0.39,191.38525,455.805,-0.258819045102522,0.965925826289068,0.192452729512005,-0.962523731224689
"Alabama",32.318231,-86.902298,2024,7,11,0.0808,298.06,0.017937,2.36,-1.25,0.625,423.28,0.258819045102521,-0.965925826289068,-0.345612312670733,-0.938377391740864
"Alabama",32.318231,-86.902298,2024,7,12,0.00325,298.37,0.0180579,1.85,0.09,130.3415,431.045,1.22460635382238e-16,-1,-0.361231499875724,-0.93104630038108
"Alabama",32.318231,-86.902298,2024,7,13,0.0177,300.13,0.0185082,1.67,0.8,271.096,437.43,-0.258819045102521,-0.965925826289068,-0.313107040935827,-0.949717842791432
"Alabama",32.318231,-86.902298,2024,7,15,0.444975,302.8175,0.017786275,3.2025,1.34,594.10775,446.49,-0.707106781186547,-0.707106781186548,-0.311055353397173,-0.943311783007668
"Alabama",32.318231,-86.902298,2024,7,16,0.483933333333333,303.31,0.0173782,3.75333333333333,1.45,653.626333333333,446.523333333333,-0.866025403784438,-0.5,-0.310371457550955,-0.941176429746414
"Alabama",32.318231,-86.902298,2024,7,17,0.4149,304.78,0.0176399666666667,2.98,2.00666666666667,798.993666666667,452.496666666667,-0.965925826289068,-0.258819045102521,-0.293978855209183,-0.946424823354929
"Alabama",32.318231,-86.902298,2024,7,18,1.0164,304.71,0.0173790833333333,2.575,1.485,612.782833333333,459.04,-1,-1.83690953073357e-16,-0.346015805363735,-0.930799328928908
"Alabama",32.318231,-86.902298,2024,7,19,1.1034125,305.1825,0.017754475,2.20375,1.43375,606.211125,463.54125,-0.965925826289068,0.25881904510252,-0.331131946553496,-0.935377736551649
"Alabama",32.318231,-86.902298,2024,7,20,1.528,304.911,0.01787774,2.739,1.343,549.0879,462.266,-0.866025403784439,0.5,-0.318944486581422,-0.939441046268976
"Alabama",32.318231,-86.902298,2024,7,21,2.02251666666667,304.968333333333,0.0181080666666667,2.73,1.30833333333333,447.430416666667,456.488333333333,-0.707106781186548,0.707106781186547,-0.302466160691846,-0.944025768903758
"Alabama",32.318231,-86.902298,2024,7,22,1.38256666666667,304.717777777778,0.0184119111111111,2.47666666666667,1.30222222222222,314.981333333333,458.463333333333,-0.5,0.866025403784438,-0.267351841271198,-0.955822077309376
"Alabama",32.318231,-86.902298,2024,7,23,1.54233636363636,304.918181818182,0.0190486818181818,2.64727272727273,1.02727272727273,191.044909090909,463.751818181818,-0.258819045102522,0.965925826289068,-0.245546449879731,-0.963057819267865
"Alabama",32.318231,-86.902298,2024,8,17,0.9324,306.59,0.0194887,0.39,4.19,782.227,466.21,-0.965925826289068,-0.258819045102521,-0.729557554086488,-0.683919421624611
"Alabama",32.318231,-86.902298,2024,8,18,1.7359,307.18,0.0195873,-0.09,4.26,605.678,478.21,-1,-1.83690953073357e-16,-0.729557554086488,-0.683919421624611
"Alabama",32.318231,-86.902298,2024,8,20,0.0447,307.66,0.0188111,1.72,3.99,500.08,478.21,-0.866025403784439,0.5,-0.729557554086488,-0.683919421624611
"Alabama",32.318231,-86.902298,2024,8,22,2e-04,305.53,0.015102,1.82,-4.33,336.009,457.95,-0.5,0.866025403784438,-0.785649855078714,-0.618671403262503
"Alabama",32.318231,-86.902298,2024,8,23,0.0019,304.62,0.0153267,1.45,-4.51,194.03,457.96,-0.258819045102522,0.965925826289068,-0.785649855078714,-0.618671403262503
"Alabama",32.318231,-86.902298,2024,9,12,0.281466666666667,295.716666666667,0.0156107333333333,0.616666666666667,-5.47,40.0523333333333,422.416666666667,1.22460635382238e-16,-1,-0.927289750928018,-0.370547076567043
"Alabama",32.318231,-86.902298,2024,9,13,0.31336,296.188,0.01540704,1.23,-5.008,141.441,414.476,-0.258819045102521,-0.965925826289068,-0.937789729956705,-0.342638341114248
"Alabama",32.318231,-86.902298,2024,9,14,0.3771,296.398,0.0154034,1.376,-4.288,217.4666,414.414,-0.5,-0.866025403784439,-0.949293187512458,-0.288901537783274
"Alabama",32.318231,-86.902298,2024,9,15,0.15105,298.7525,0.01665895,1.405,-4.19,313.61975,430.0525,-0.707106781186547,-0.707106781186548,-0.944632038634556,-0.298329406257888
"Alabama",32.318231,-86.902298,2024,9,16,1.01915,296.6325,0.01508825,2.025,-3.9425,354.746,421.585,-0.866025403784438,-0.5,-0.958965326867018,-0.257807270283367
"Alabama",32.318231,-86.902298,2024,9,17,1.16855,295.77,0.0148406,3.095,-5.38,346.0605,417.375,-0.965925826289068,-0.258819045102521,-0.935632311344919,-0.349181310959112
"Alabama",32.318231,-86.902298,2024,9,18,0.175733333333333,298.52,0.0145362333333333,1.21833333333333,-3.47333333333333,440.2725,428.608333333333,-1,-1.83690953073357e-16,-0.964671508476808,-0.232786826523524
"Alabama",32.318231,-86.902298,2024,9,19,0.731216666666667,299.93,0.0152645166666667,2.485,-4.91,434.368166666667,435.591666666667,-0.965925826289068,0.25881904510252,-0.933316151511735,-0.35136548337482
"Alabama",32.318231,-86.902298,2024,9,20,0.705516666666667,298.436666666667,0.0145419833333333,1.98833333333333,-3.85,378.730833333333,424.333333333333,-0.866025403784439,0.5,-0.947613582243074,-0.313902566418814
"Alabama",32.318231,-86.902298,2024,9,21,0.42306,300.048,0.01564706,2.778,-4.96,303.287,430.006,-0.707106781186548,0.707106781186547,-0.941704970559083,-0.32943809617339
"Alabama",32.318231,-86.902298,2024,9,22,0.8411,299.0375,0.015271225,0.7275,-4.1975,176.74275,429.8575,-0.5,0.866025403784438,-0.944946603412362,-0.294037419787611
"Alabama",32.318231,-86.902298,2024,9,23,0.385283333333333,298.821666666667,0.01605645,1.51,-4.10833333333333,92.2128333333333,431.498333333333,-0.258819045102522,0.965925826289068,-0.946886739554396,-0.29593843365768
"Alabama",32.318231,-86.902298,2024,11,13,2.30233333333333,290.126666666667,0.0115125,2.11333333333333,0.0566666666666666,35.454,392.25,-0.258819045102521,-0.965925826289068,-0.637573832161459,0.765729168222833
"Alabama",32.318231,-86.902298,2024,11,14,0.487166666666667,294.06,0.0137460333333333,1.75333333333333,-0.103333333333333,146.741666666667,380.163333333333,-0.5,-0.866025403784439,-0.69853364031084,0.705853005596102
"Alabama",32.318231,-86.902298,2024,11,15,0.735533333333333,296.876666666667,0.0152219,3.28,-2.85,212.299333333333,421.7,-0.707106781186547,-0.707106781186548,-0.75384323607234,0.647861115565019
"Alabama",32.318231,-86.902298,2024,11,16,3.7753,295.59,0.01541,3.28,-1.27,220.29,414.18,-0.866025403784438,-0.5,-0.648629561034982,0.761104258660774
"Alabama",32.318231,-86.902298,2024,11,17,2.02405,298.005,0.0153668,2.6,-2.5,291.588,423.555,-0.965925826289068,-0.258819045102521,-0.724995324604829,0.679642586533345
"Alabama",32.318231,-86.902298,2024,11,18,2.87235,298.315,0.0151482,2.44,-2.555,295.147,428.925,-1,-1.83690953073357e-16,-0.724995324604829,0.679642586533345
"Alabama",32.318231,-86.902298,2024,11,19,0.9903,298.66,0.0151998,2.825,-2.58,268.3495,428.92,-0.965925826289068,0.25881904510252,-0.724995324604829,0.679642586533345
"Alabama",32.318231,-86.902298,2024,11,20,0.12705,300.39,0.01420545,5.295,-1.775,264.3705,433.77,-0.866025403784439,0.5,-0.784922433742962,0.61809858475354
"Alabama",32.318231,-86.902298,2024,11,21,0.0543,301.14,0.0146672,6.74,-1.24,208.199,416.57,-0.707106781186548,0.707106781186547,-0.811539059007361,0.584298173628368
"Alabama",32.318231,-86.902298,2024,11,22,0.413566666666667,298.3,0.0143511666666667,5.54666666666667,-2.68,96.438,409.913333333333,-0.5,0.866025403784438,-0.727937552779418,0.678525273510705
"Alabama",32.318231,-86.902298,2024,12,13,1.18796,285.082,0.00827586,0.578,0.778,23.4118,355.612,-0.258819045102521,-0.965925826289068,-0.299692942575498,0.946024192509632
"Alabama",32.318231,-86.902298,2024,12,14,3.82143333333333,288.11,0.00978413333333333,1.77666666666667,1.68666666666667,96.154,366.466666666667,-0.5,-0.866025403784439,-0.262694360314841,0.948012475287256
"Alabama",32.318231,-86.902298,2024,12,15,0.75615,286.7,0.00869285,2.58,-2.34,150.203,374.39,-0.707106781186547,-0.707106781186548,-0.211239274489346,0.966499127309867
"Alabama",32.318231,-86.902298,2024,12,16,0.480266666666667,289.79,0.0106715666666667,3.13333333333333,-1.2,207.694666666667,384.14,-0.866025403784438,-0.5,-0.253333816190935,0.95810519071086
"Alabama",32.318231,-86.902298,2024,12,17,1.5313,290.56,0.0110388,3.01333333333333,-0.703333333333333,235.969,384.133333333333,-0.965925826289068,-0.258819045102521,-0.253333816190935,0.95810519071086
"Alabama",32.318231,-86.902298,2024,12,18,1.03356666666667,291.333333333333,0.0114060666666667,2.89333333333333,-0.206666666666667,244.650333333333,386.723333333333,-1,-1.83690953073357e-16,-0.253333816190935,0.95810519071086
"Alabama",32.318231,-86.902298,2024,12,19,1.1329,293.36,0.0125833333333333,3.96333333333333,0.353333333333333,204.245333333333,397.646666666667,-0.965925826289068,0.25881904510252,-0.24760622966458,0.95845069437149
"Alabama",32.318231,-86.902298,2024,12,20,2.56796666666667,293.06,0.012599,3.48666666666667,0.546666666666667,168.428666666667,397.65,-0.866025403784439,0.5,-0.24760622966458,0.95845069437149
"Alabama",32.318231,-86.902298,2024,12,21,1.90106666666667,292.753333333333,0.0126146,3.01,0.736666666666667,109.59,391.82,-0.707106781186548,0.707106781186547,-0.24760622966458,0.95845069437149
"Alabama",32.318231,-86.902298,2024,12,22,1.313975,291.2775,0.01107885,3.405,0.085,44.14375,388.225,-0.5,0.866025403784438,-0.278135807971103,0.951123373629411
"Florida",27.664827,-81.515754,2020,1,13,0.0149,289.085,0.0100772,-0.615,-2.52,120.922,326.735,-0.258819045102521,-0.965925826289068,0.350327676559977,0.926512308479041
"Florida",27.664827,-81.515754,2020,1,14,0.0056,294.86,0.013935,3.01,-2.74,235.072,365.34,-0.5,-0.866025403784439,0.23867276600595,0.97110005188295
"Florida",27.664827,-81.515754,2020,1,17,0.1404,299.23,0.0151244,5.85,6.3,384.382,417.4,-0.965925826289068,-0.258819045102521,0.0688024268023199,0.997630305306586
"Florida",27.664827,-81.515754,2020,1,18,4.7462,299.14,0.0143097,5.86,7.49,258.457,403.94,-1,-1.83690953073357e-16,0.0688024268023199,0.997630305306586
"Florida",27.664827,-81.515754,2020,1,19,4.3818,297.41,0.0139298,4.14,7.03,233.372,403.93,-0.965925826289068,0.25881904510252,0.0688024268023199,0.997630305306586
"Florida",27.664827,-81.515754,2020,1,20,0.7444,296.035,0.0121915,0.475,1.375,247.7265,404.43,-0.866025403784439,0.5,0.227232916522963,0.960134927073537
"Florida",27.664827,-81.515754,2020,1,21,0.0564,295.245,0.0120109,-0.34,1.03,192.6,392.795,-0.707106781186548,0.707106781186547,0.227232916522963,0.960134927073537
"Florida",27.664827,-81.515754,2020,1,22,0.0615,294.7,0.011955,-0.705,0.945,89.992,392.795,-0.5,0.866025403784438,0.227232916522963,0.960134927073537
"Florida",27.664827,-81.515754,2020,2,12,4e-04,293.01,0.0141426,2.29,-0.9,3.852,383.9,1.22460635382238e-16,-1,0.831170626365808,0.556017436657045
"Florida",27.664827,-81.515754,2020,2,13,0.0378666666666667,292.266666666667,0.0118533666666667,0.483333333333333,2.48666666666667,116.701333333333,367.163333333333,-0.258819045102521,-0.965925826289068,0.654354367948828,0.733888855570167
"Florida",27.664827,-81.515754,2020,2,14,1.4082,289.56,0.0108182,-0.16,2.73,69.896,388.27,-0.5,-0.866025403784439,0.52341560736555,0.852077521101309
"Florida",27.664827,-81.515754,2020,2,15,2.1646,289.1,0.0103084,0.47,3,124.224,393.21,-0.707106781186547,-0.707106781186548,0.52341560736555,0.852077521101309
"Florida",27.664827,-81.515754,2020,2,16,0.269633333333333,295.936666666667,0.0135081,0.72,1.63333333333333,341.842333333333,408.443333333333,-0.866025403784438,-0.5,0.684681520261002,0.707589447933772
"Florida",27.664827,-81.515754,2020,2,17,0.18165,297.885,0.013713475,2.09,2.5875,460.69775,405.875,-0.965925826289068,-0.258819045102521,0.718880278521355,0.673252659123275
"Florida",27.664827,-81.515754,2020,2,18,0.5292,294.665,0.012368,-1.78,1.865,362.324,401.07,-1,-1.83690953073357e-16,0.611436967208599,0.783375453572135
"Florida",27.664827,-81.515754,2020,2,19,0.0768666666666667,297.063333333333,0.0134792333333333,0.273333333333333,2.75333333333333,357.639666666667,412.37,-0.965925826289068,0.25881904510252,0.684681520261002,0.707589447933772
"Florida",27.664827,-81.515754,2020,2,20,4e-04,303.97,0.0146754,4.19,6.59,585.215,410.74,-0.866025403784439,0.5,0.687052767223667,0.726607524768566
"Florida",27.664827,-81.515754,2020,2,21,0.0012,303.75,0.0158805,3.9,2.26,277.782,444.75,-0.707106781186548,0.707106781186547,0.661634618242278,0.749826401204569
"Florida",27.664827,-81.515754,2020,2,22,0.766,299.47,0.0148667,3.85,6.11,149.184,423.02,-0.5,0.866025403784438,0.831170626365808,0.556017436657045
"Florida",27.664827,-81.515754,2020,2,23,0.6891,298.29,0.0140208,2.65,2.34,30.904,423.78,-0.258819045102522,0.965925826289068,0.77740733233086,0.623095412450008
"Florida",27.664827,-81.515754,2020,3,18,4e-04,303.96,0.0104176,2.24,-3.46,932.763,398.77,-1,-1.83690953073357e-16,0.97410045517242,0.226115685508288
"Florida",27.664827,-81.515754,2020,4,11,1.90786666666667,297.086666666667,0.0171159333333333,3.16666666666667,1.12666666666667,11.38,405.386666666667,0.258819045102521,-0.965925826289068,0.897548582364467,-0.438821139541366
"Florida",27.664827,-81.515754,2020,4,12,0.645,293.8575,0.014688675,1.4925,0.6575,134.43,394.0825,1.22460635382238e-16,-1,0.923048006945189,-0.336645930867752
"Florida",27.664827,-81.515754,2020,4,13,1.5789,297.43,0.01555875,1.5625,1.5125,218.022,418.7525,-0.258819045102521,-0.965925826289068,0.922326162211893,-0.34953495348863
"Florida",27.664827,-81.515754,2020,4,14,1.84275,298.9325,0.015436175,1.2725,2.2775,335.65025,418.7525,-0.5,-0.866025403784439,0.922326162211893,-0.34953495348863
"Florida",27.664827,-81.515754,2020,4,15,2.2276,301.223333333333,0.015259,0.333333333333333,4.05333333333333,532.017,437.32,-0.707106781186547,-0.707106781186548,0.925079364910849,-0.351541035404578
"Florida",27.664827,-81.515754,2020,4,16,0.969,299.52,0.014861475,0.2675,3.5575,452.6,427.2425,-0.866025403784438,-0.5,0.926610372490828,-0.364051398377364
"Florida",27.664827,-81.515754,2020,4,17,2.87555,299.01,0.01365105,-0.4475,1.5325,387.29275,425.085,-0.965925826289068,-0.258819045102521,0.95784851825204,-0.261963330602705
"Florida",27.664827,-81.515754,2020,4,18,3.00524,300.816,0.0147583,0.542,4.676,480.9528,436.712,-1,-1.83690953073357e-16,0.936170423393819,-0.345707528782214
"Florida",27.664827,-81.515754,2020,4,19,2.05425714285714,301.817142857143,0.0141861571428571,1.17285714285714,3.99571428571429,540.757142857143,438.568571428571,-0.965925826289068,0.25881904510252,0.939408319052156,-0.332174803370495
"Florida",27.664827,-81.515754,2020,4,20,1.3397,302.11125,0.0134167875,0.355,3.26,442.739125,439.515,-0.866025403784439,0.5,0.960844870796721,-0.260490372249619
"Florida",27.664827,-81.515754,2020,4,21,2.018,301.12,0.0145493,1.33,2.1975,280.2775,427.2675,-0.707106781186548,0.707106781186547,0.95393037204782,-0.274261793953042
"Florida",27.664827,-81.515754,2020,4,22,1.25575,301.805,0.014393,0.975,3.6125,215.11025,429.4825,-0.5,0.866025403784438,0.951252684100235,-0.295605601495966
"Florida",27.664827,-81.515754,2020,4,23,5.0878,300.35,0.01628645,2.16,0.16,78.6125,440.55,-0.258819045102522,0.965925826289068,0.938150721523345,-0.34095100078178
"Florida",27.664827,-81.515754,2020,5,11,1.0825,295.495,0.0149407,-0.00249999999999998,-1.885,33.67,395.0375,0.258819045102521,-0.965925826289068,0.681003596190006,-0.726472873746879
"Florida",27.664827,-81.515754,2020,5,12,0.783266666666667,297.27,0.0165494666666667,0.0666666666666666,-2.75,156.765333333333,426.786666666667,1.22460635382238e-16,-1,0.619157726576976,-0.783966769044224
"Florida",27.664827,-81.515754,2020,5,13,0.3532,298.51,0.0162373,1.5,-1.88,277.432,427.525,-0.258819045102521,-0.965925826289068,0.627924558253003,-0.776560467123154
"Florida",27.664827,-81.515754,2020,5,14,0.448,299.25,0.0159411,0.06,-6.45,307.999,433.76,-0.5,-0.866025403784439,0.587785252292473,-0.809016994374947
"Florida",27.664827,-81.515754,2020,5,15,1.9052,302.01,0.0150115,0.413333333333333,-0.263333333333333,626.026666666667,429.82,-0.707106781186547,-0.707106781186548,0.664343166473067,-0.739888581162044
"Florida",27.664827,-81.515754,2020,5,16,0.8956,302.473333333333,0.0167539,2.00666666666667,-1.18,576.992,445.95,-0.866025403784438,-0.5,0.609382641393222,-0.79009371772101
"Florida",27.664827,-81.515754,2020,5,17,0.7471,303.835,0.015920825,2.1575,-2.23,695.5785,442.98,-0.965925826289068,-0.258819045102521,0.610858131035748,-0.789646552248389
"Florida",27.664827,-81.515754,2020,5,18,0.43576,304.138,0.01543114,0.406,-3.218,746.308,449.218,-1,-1.83690953073357e-16,0.605670891187815,-0.792841603873671
"Florida",27.664827,-81.515754,2020,5,19,0.2674,304.436666666667,0.0151987333333333,0.648333333333333,-3.65666666666667,706.728833333333,449.633333333333,-0.965925826289068,0.25881904510252,0.607273175983734,-0.792085512533147
"Florida",27.664827,-81.515754,2020,5,20,0.4857,304.505,0.0154048,0.855,-2.28375,611.73625,451.2225,-0.866025403784439,0.5,0.605059357049409,-0.792694767839183
"Florida",27.664827,-81.515754,2020,5,21,0.439577777777778,304.501111111111,0.0150271555555556,1.39888888888889,-2.39333333333333,431.977222222222,441.924444444444,-0.707106781186548,0.707106781186547,0.61539312247233,-0.782514669178887
